target_word,when,type,date,sentence
bubble,before,formal,2019-10-31T06:00:22Z,"“You’ve got to have a sense of risk and excitement,” she says, “otherwise we’re cosseting our kids in a bubble-wrapped world.” In Berlin, the adventurous spirit has been taken to the extreme in the form of Kolle 37, a mini-metropolis of tree forts, walkways and dens, built entirely by children, with a little grownup supervision."
bubble,before,formal,2019-10-30T15:11:30Z,"These include repurposed fishing netting to look like green kelp, more than 500m of post-use bubble wrap standing in for coral and more than 1,500 recycled plastic bottles for fish and bubbles."
bubble,before,formal,2019-10-30T10:58:38Z,"Giving prominence to the Brendas among us, then, is intended to show that political obsessives can understand how people feel outside the bubble."
bubble,before,formal,2019-10-29T07:00:18Z,Observations If you have your phone by your bed at night the ambient screen never shuts off because you’re typically within the Motion Sense bubble all the time – there really needs to be a scheduler or for the display to turn off when you activate do-not-disturb mode.
bubble,before,formal,2019-10-28T13:02:18Z,"In other measures introduced at John Lewis’s Oxford store, recyclable eco-wrap is being substituted for bubble wrap for china and glass products."
bubble,before,formal,2019-10-28T06:00:39Z,"(His wife, Rebekah, is Gwyneth Paltrow’s cousin.) But the crisis at WeWork isn’t just one more bursting-bubble tale fronted by another Steve Jobs wannabe: it exemplifies the increasing volatility of the economic model that inflated the unicorns of the past."
bubble,before,formal,2019-10-27T17:00:03Z,"It was clear within minutes of announcing Baghdadi’s death, that the delusional bubble around the president would now be even harder to puncture."
bubble,before,formal,2019-10-27T14:05:59Z,All this could be dismissed as a row inside the Westminster bubble if it didn’t have such grave consequences at a dangerous moment for the country.
bubble,before,formal,2019-10-26T16:10:22Z,Everton celebrated like a curse had been lifted but VAR soon burst their bubble and their frustration was compounded when Digne turned Trossard’s cross into the net.
bubble,before,formal,2019-10-24T18:36:01Z,Lost in his solipsistic bubble.
bubble,before,formal,2019-10-24T07:01:08Z,"Outside the arty bubble of the building, it wasn’t like that at all, and I was self-conscious at being a black child in a majority white society and all that entails."
bubble,before,formal,2019-10-24T05:01:11Z,"Finely chop the flesh, add a little water and a handful of brown sugar and let it bubble until pulpy."
bubble,before,formal,2019-10-24T02:23:50Z,"Noble said that the presentations “weren’t consistent” with a cybersecurity conference, and that there was a risk those speakers would “express views that are inconsistent with Australian government laws, and our processes and our values.” Dreyfus said the suggested talk was merely a thought bubble in the initial stages of conference planning."
bubble,before,formal,2019-10-23T11:38:14Z,"Heat a pan of water until just starting to bubble, then turn down to the lowest heat setting and place your bamboo steamer on top of the pan (ideally, the steamer will fit on top without a gap)."
bubble,before,formal,2019-10-23T05:30:28Z,"He asks how our sessions are going and when I tell him that during one of mine my hands began to levitate and my fingers grew like intertwining tree branches, as if I were morphing into a Hans Christian Andersen fairytale, he beams with pleasure and says: “You’ve shifted some serious energy there, fella.” The more we meditate, the more our protective bubble expands."
bubble,before,formal,2019-10-22T07:32:46Z,"David Morris, from the Environmental Defenders Office NSW, which represented Groundswell Gloucester in the Rocky Hill case, said the government’s response was “a rushed announcement, a thought bubble, rather than a serious attempt at law reform” and it was unclear how the proposal would actually work."
bubble,before,formal,2019-10-22T05:01:07Z,"I have come to OneSub’s HQ as part of a week-long quest to push my reading habits and general soaking-up of information out of my usual left-inclined social media bubble, get some much-needed perspective, and try to use the internet as it was originally intended – not to confirm my prejudices, but to reintroduce me to the confounding, complicated, surprising realities of the world as it actually is."
bubble,before,formal,2019-10-22T05:01:07Z,"In Berlin, a small team has been working for two years on a news aggregator called Nuzzera – taglined “Burst your bubble” – whose German-language model was released on Apple and Google’s app stores this month (an English version is in the pipeline)."
bubble,before,formal,2019-10-21T18:24:38Z,Cue incredulity on the part of MPs and an easy clip for the evening TV news to confirm the impression of directors living in a bubble.
bubble,before,formal,2019-10-21T07:22:51Z,"Oh, there we go The Parliamentary Budget Office is being asked about a thought bubble from DPM Michael McCormack to move the ABC’s Ultimo headquarters to regional Victoria."
bubble,before,formal,2019-10-20T09:00:56Z,"On Thursday morning, an anonymous package arrived, a lone femur swaddled in bubble wrap."
bubble,before,formal,2019-10-20T09:00:51Z,"For all that, Johnson remains in a bubble that feeds narcissistic delusions."
bubble,before,formal,2019-10-20T04:30:46Z,"We live in a kind of multiverse, each of us in a different virtual bubble, the bubbles occasionally merging in real space and then separating, but always connected through the global social network."
bubble,before,formal,2019-10-19T19:00:40Z,Gently nudge the shallots into the oil and watch it bubble away.
bubble,before,formal,2019-10-19T17:50:00Z,"Not for the first time in recent years it was as if the world inside the chamber bore no relation to that outside its doors, a Westminster bubble indeed."
bubble,before,formal,2019-10-19T12:30:26Z,"From the beginning, Led By Donkeys had been conscious it could be accused of only existing in a bubble, but now it has the resources to reach a much wider audience."
bubble,before,formal,2019-10-18T19:00:13Z,"By torching, I mean all the propaganda about the “bubble”."
bubble,before,formal,2019-10-18T19:00:13Z,"Far too busy for all this bubble business, like debating a plan, or even articulating one, beyond we’re not panicking, if we need stimulus, at least it won’t be crap like Labor’s."
bubble,before,formal,2019-10-18T11:00:52Z,"It’s good to be informed too: we live in a bubble, but my best friends are mostly from school and university and it’s good to put yourself in [other people’s] skin."
bubble,before,formal,2019-10-18T10:00:53Z,"It is a blissed-out track, never coming down from a higher state of consciousness, that occasionally goes a bit heavy on the phasing effects but otherwise burbles along like deluxe bubble bath."
bubble,before,formal,2019-10-18T09:51:55Z,"But there is one long dinner-party scene in which a group of affluent, professional women, who live in their own liberal bubble, find their assumptions questioned by a mutinous guest."
bubble,before,formal,2019-10-17T06:24:44Z,"This is an interesting story from AAP: The Canberra bubble is truly full, with countries looking to set up shop in the capital being turned away because of a lack of available land."
bubble,before,formal,2019-10-15T23:01:06Z,"In footage recorded off Baranof Island in south-east Alaska, whales corral young salmon in “bubble nets”, then rise up from beneath and swish the fish into their mouths with elaborate movements of their pectoral fins."
bubble,before,formal,2019-10-15T23:01:06Z,"During “horizontal pectoral herding”, the whale creates a bubble net around the fish it is hunting and then rises up at an angle, using one pectoral fin to swish the fish into its mouth."
bubble,before,formal,2019-10-15T23:01:06Z,"In “vertical pectoral herding”, the whale again creates a bubble net but then lunges at the shoal from beneath with its fins pushed upwards."
bubble,before,formal,2019-10-15T08:04:12Z,"The question is why is this Prime Minister, when he’s asked questions, responding with, ‘Oh, that’s just in the bubble,’ or other prevarications, which are all designed to avoid scrutiny?"
bubble,before,formal,2019-10-14T10:15:39Z,Williams is an evergreen performer in midfield and the 35-year-old’s set pieces pierced Everton’s bubble.
bubble,before,formal,2019-10-14T07:09:39Z,"Everything Morrison doesn’t want to talk about is a “bubble” issue, or something he is “not getting into” or “I’ve already answered that” and we all know the issues with getting anything out of government departments."
bubble,before,formal,2019-10-13T18:07:45Z,"Depending on your viewpoint, this is either a sign of Europe’s flourishing tech scene or further evidence of the investment bubble that fuelled bloated valuations of Uber and WeWork and looks set to burst – with potentially disastrous consequences for the economy."
bubble,before,formal,2019-10-13T18:07:45Z,They’re both incredibly big employers.” So when will the bubble burst?
bubble,before,formal,2019-10-13T17:00:12Z,"The September Business Outlook report, released on Monday, said the housing bubble and the aftermath of the banking royal commission had been expected to put credit growth “in the naughty corner” for an extended period."
bubble,before,formal,2019-10-13T17:00:12Z,"“Amid that rising uncertainty, business in particular has wound back the money they spend today to help them sell more in the future.” In Australia, stimulus through interest rate cuts and tax cuts should limit any damage caused by the drought and the deflation of the housing bubble, provided the economy can steer a course clear of global chaos."
bubble,before,formal,2019-10-13T17:00:12Z,"“So, absent a spanner in the works from a global threat, Australia should keep muddling through the aftermath of a housing bubble and a drought."
bubble,before,formal,2019-10-13T14:31:50Z,"This “carbon bubble” hangs over our markets like the housing bubble of a decade ago: if the EIB backs away from new fossil fuel lending, it will help with the slow deflation of that bubble, lessening pressure on the system."
bubble,before,formal,2019-10-13T10:36:06Z,The Depression of the 1930s followed the collapse of a speculative bubble and was made worse by a series of policy blunders.
bubble,before,formal,2019-10-13T07:00:43Z,"When Harold Wilson came to office in 1964, Private Eye put the monarch on its front cover with the speech bubble: “And I hope you realise I didn’t write this crap.” This Queen’s speech is especially inviting of mockery."
bubble,before,formal,2019-10-12T19:00:39Z,"He is incisive, honest and compassionate, and never shirks from popping a bubble."
bubble,before,formal,2019-10-12T06:00:21Z,"The slopes are particularly suited to mile-hungry intermediates, with an efficient network of bubble and chairlifts."
bubble,before,formal,2019-10-11T14:28:00Z,We’re all here living in this micro-bubble of the Rugby World Cup but in three or four weeks we pack our bags and go home.
bubble,before,formal,2019-10-10T15:56:42Z,"I vividly remember playing it in a leisure centre in Cambridge, and long forgotten feelings of humiliation and frustration bubble up as I recall how it felt to be defeated."
bubble,before,formal,2019-10-08T16:23:36Z,"It is not simply that such a position would condemn Protagoras to isolation within his own private bubble, a bubble from which he could not converse with others; it is the inescapable fact that the M/M is the one thing Protagoras claims as absolutely true; so, again, it will take only one person to disagree with it for it to be false."
bubble,before,formal,2019-10-08T16:06:20Z,"I just had to laugh, because sometimes you don’t want to burst someone’s bubble."
bubble,before,formal,2019-10-08T15:59:44Z,"“The glorious media rights bubble is about to burst,” he warned."
bubble,before,formal,2019-10-08T07:54:27Z,I live in a bubble and I don’t know where the game would be played.
bubble,before,formal,2019-10-07T16:39:34Z,As Perriand later recalled: “The upright Salon hadn’t expected its galleries to bubble with such brazen youth.” Corbusier hired her on the spot.
bubble,before,formal,2019-10-06T08:00:21Z,"I spent a great deal of my childhood in libraries and was delighted to find certain truths remain comfortingly universal – carpet tiles so well-trodden they might as well be lino, arrestingly artful bubble writing in the handmade shelf displays and, of course, the ancient lore of librarian staff… For every two or three pleasant employees there is one who is incoherently furious that people keep coming into their place of work and, rudest of all, reading the books therein."
bubble,before,formal,2019-10-06T08:00:13Z,"But there are also nuggets and insights – for example, that hostility to the accumulation of wealth is not new: at the time of the South Sea bubble in 1720 it was demanded that bankers be “tied up in sacks filled with snakes and tipped into the murky Thames”."
bubble,before,formal,2019-10-05T15:20:56Z,"There, the assembled executives were forced to step out of the executive bubble and get back to basics: shopping for food and cooking for themselves."
bubble,before,formal,2019-10-05T06:00:50Z,"We are in a bubble and I think we take that for granted.” As more rounds of pastrami and pickles arrive, there is a more determined tone in the air and the sisters repeat a refrain of not taking any bullshit this time around, particularly from a male-dominated music industry."
bubble,before,formal,2019-10-03T17:51:51Z,Westminster is often accused of operating in its own bubble.
bubble,before,formal,2019-10-01T09:02:39Z,"“What Scott Morrison can’t do here is do what he’s had a tendency to do in recent times, which is to dismiss questions which are legitimate from the media as just gossip or as just being in the bubble."
bubble,before,formal,2019-10-01T07:21:42Z,The numbers suggest that the property downturn could be over and that further rate cuts – the cash rate is already at an all-time low – could inflate another housing bubble.
bubble,before,formal,2019-10-01T05:30:33Z,"As an unpaid volunteer agricultural worker escaping from my London bubble, it was time to pull on my wellies and yomp across a muddy paddock to feed pigs."
bubble,before,formal,2019-09-30T16:41:13Z,"I was astonished to read the novelist Ian McEwan admitting that he lived in a remainer bubble while also saying: “Let’s stop pretending there are two sides to this [Brexit] argument … There aren’t.” If you think that Brexit is a symptom of a complex and systemic breakdown (as I do), you cannot simply dismiss half the country."
bubble,before,formal,2019-09-29T14:52:36Z,"Now the bubble has burst, it is obvious whose interests are served by our economic model – and the class divides are sharpening once again."
bubble,before,formal,2019-09-29T14:52:36Z,"Today, the promise of the bubble years has dissipated entirely, and most people are growing accustomed to the fact that their lot is not going to improve."
bubble,before,formal,2019-09-29T09:05:43Z,"They bought “for a pittance” a dilapidated Victorian building that had been a B&amp;B and set about remodelling it; a decade later it is almost complete, all airy, cool and restrained, with a few hidden artworks built in ($25 and €30 coins from the future glued to the floor, a bubble-less spirit level embedded in the stairs)."
bubble,before,formal,2019-09-28T17:32:55Z,"Is the Mums Tipple bubble burst, since he beat just one rival?"
bubble,before,formal,2019-09-28T10:00:09Z,"Finn Lough has catered suites, cottages, lodges and transparent bubble domes, a spa with a lakeside hot tub and sauna, a tennis court and a restaurant serving fish from the lough and the nearby Donegal coast."
bubble,before,formal,2019-09-27T11:00:36Z,"Bring to a simmer, then turn the heat down and let them bubble away for 40 minutes."
bubble,before,formal,2019-09-27T10:02:29Z,"“We were a bubble species long before the internet,” he tells Catherine Shoard in a rare interview."
bubble,before,formal,2019-09-27T08:00:29Z,"But the way he has been used has been ham-fisted and amateur – a quick screen here, a bubble pass there."
bubble,during,formal,2021-12-31T20:05:32Z,This is despite the Nikkei finishing at its highest point since 1989 – just before its bubble burst – in Thursday’s session.
bubble,during,formal,2021-12-31T19:00:28Z,"In a déjà vu piece of Covid-19 intimate bubble casting, Harvey’s blogger character Celina enlists a man, Alab Delusa, played by Harvey’s partner in real life, Matthew Hardie, to help perform the 44 sex acts, ranging from bondage and discipline to orgy participation."
bubble,during,formal,2021-12-31T16:17:43Z,"“At the outer extreme, stocks that wouldn’t have looked out of place in the tech bubble of 2000/2001 are 60% lower on average than earlier in the year,” points out David Miller, the Quilter Cheviot investment director."
bubble,during,formal,2021-12-31T15:27:06Z,"It is still about 25% below its record peak 32 years ago, before the Japanese stock market bubble burst."
bubble,during,formal,2021-12-31T15:00:23Z,"“No matter what’s going on in my life, the minute I arrive at Neighbours I’m back in my bubble.” Neighbours only took a month off production in 2020 due to Covid and was one of the first shows to resume filming with a new Covid safety plan."
bubble,during,formal,2021-12-31T06:23:28Z,"“So it’s kind of like that bubble concept that we had a long time ago.” NSW health authorities, are also working to contain the outbreak of Covid in aged care facilities."
bubble,during,formal,2021-12-30T16:50:11Z,"After a small dip today, it closed at 28,791.71 points, the best finish to a year since 1989, late in Japan’s stock market bubble."
bubble,during,formal,2021-12-30T06:33:44Z,“We have all cast members in a bubble in company accommodation in Adelaide and Sydney so they are not staying with family or friends.
bubble,during,formal,2021-12-29T16:30:26Z,"“Now we are down to the micro-bubble of immediate family,” he said."
bubble,during,formal,2021-12-28T11:45:51Z,"I thought that the recent release of Sony’s PlayStation VR, Oculus’s Gear VR and Google’s Daydream all pointed to an imminent mainstreaming of the technology – or, at least, a definitive answer as to whether or not VR had what it took to break out of the early adopter bubble."
bubble,during,formal,2021-12-27T22:10:41Z,"The developments further underline the precarious nature of a series that involved tense negotiations over the bubble and has already led to Australia’s captain, Pat Cummins, being forced to isolate and miss the second Test in Adelaide because of close contact with a positive case at a restaurant."
bubble,during,formal,2021-12-27T09:28:28Z,"Voters have moved on from Brexit and are now more focused on electing MPs away from the “cheese and wine” Westminster bubble, the new MP for North Shropshire has said after her historic byelection victory."
bubble,during,formal,2021-12-27T09:28:28Z,"“The electorate has moved on and it seems to me that they recognise that voting for a Liberal Democrat who’s very rooted in community politics, who is focused on listening, is a massive contrast to this Westminster Conservative bubble where they go to cheese and wine parties after work,” Morgan said."
bubble,during,formal,2021-12-27T08:00:45Z,"“We are potentially witnessing the end of the valuation bubble in emerging startups, hyper-growth and companies wearing tech clothing, and it would not be a shock to see more pain going into 2022,” he said."
bubble,during,formal,2021-12-26T07:59:05Z,Having to eat their own bodyweight in bubble and squeak.
bubble,during,formal,2021-12-24T09:00:20Z,"The bubble still shockingly includes Seattle, Atlanta and Washington in the NFC."
bubble,during,formal,2021-12-23T16:30:01Z,"Prof Sarah Palmer, a virologist with the Westmead Institute, emphasised the importance of creating a “vaccine bubble” at gatherings, in an effort to protect people from infection."
bubble,during,formal,2021-12-23T08:05:15Z,"Palmer’s application to the Barcaldine regional council was seen by conservationists as an attempt to sidestep consultation on the plan, which Miles himself had suggested could be a “thought bubble.” Miles said this afternoon: “Barcaldine regional council has never assessed a project of this size."
bubble,during,formal,2021-12-22T03:16:56Z,"“I’d be lying if I said there wasn’t a concern [but] people who’ve bought tickets will want to come to this event.” Players’ interactions with fans will remain limited in Melbourne and they will be kept away from crowded indoor spaces, but Cricket Australia is resisting placing them in a hard bubble."
bubble,during,formal,2021-12-21T18:34:07Z,"“But there may still be benefits in slowing the peak, in terms of flattening the curve.” One solution that appears to be on the table is a return to the “step 2” measures introduced as part of the roadmap out of lockdown earlier this year – chiefly, people only being allowed to socialise indoors with members of their household or a support bubble, and outdoor socialising being limited to groups of six people or two households, including at pubs and restaurants."
bubble,during,formal,2021-12-21T06:00:04Z,"“But there may still be benefits in slowing the peak, in terms of flattening the curve.” One solution that appears to be on the table is a return to the “step 2” measures introduced as part of the roadmap out of lockdown earlier this year – chiefly, people only being allowed to socialise indoors with members of their household or a support bubble, and outdoor socialising being limited to groups of six people or two households, including at pubs and restaurants."
bubble,during,formal,2021-12-20T21:06:15Z,"People were only allowed to socialise indoors with members of their own household or support bubble, while outdoor socialising was limited to the rule of six or two households."
bubble,during,formal,2021-12-20T18:53:58Z,"In the Premier League Wolves’ first-team bubble are fully vaccinated and Morecambe of League One are 100% double-jabbed and set to follow Bristol City – whose manager, Nigel Pearson, has suffered with Covid – by receiving their boosters on Tuesday."
bubble,during,formal,2021-12-20T10:13:02Z,"But with anger continuing to bubble in Rennes and frustration at Spurs, attempts to reschedule the game before the Uefa cut-off date of 31 December became deadlocked."
bubble,during,formal,2021-12-19T15:31:24Z,Cummins is expected to return for the third Test although players on both sides are due to be subjected to a more stringent bubble for the next two fixtures because of the rising number of cases in Victoria and New South Wales.
bubble,during,formal,2021-12-19T06:00:18Z,"“But in the end we didn’t think that was practical.” (Not least because Davey had contracted Covid so could not be there.) Eventually, they plumbed for a big blue balloon, daubed with the phrase “Boris’ bubble”, which Morgan popped on camera."
bubble,during,formal,2021-12-18T07:00:51Z,"Oxtail stew, pigs’ trotters with prawn, and doormat-sized T-bone steaks share the billing with trinxat (a Catalan take on bubble and squeak) and a tray of snails just as they should be: not bland, not rubbery, just the right amount of garlic."
bubble,during,formal,2021-12-18T07:00:51Z,"Surrounded by pine forests, the lake is actually a sunken cave fed by thermal springs that bubble up at about 21C."
bubble,during,formal,2021-12-17T19:07:38Z,"PA reports that after Morgan used a yellow pin to pop a large blue balloon which had “Boris’ Bubble” emblazoned on the side, Farron said: I don’t know if you realise how many millions of people have woken up this morning feeling a bit of light has broken into the darkness."
bubble,during,formal,2021-12-17T10:21:48Z,"Despite attempts by ministers to write off allegations over alleged breaches of Covid rules in Downing Street last year as a Westminster bubble story, it became a live issue on the ground."
bubble,during,formal,2021-12-16T12:54:50Z,"In 2020, the Queen and Philip spent Christmas Day together at Windsor without the rest of the family, having spent most of that year being cared for by a reduced number of staff in what was called HMS Bubble."
bubble,during,formal,2021-12-14T06:31:23Z,* * * Blocked pipe causes gas bubble – Gas prices across the UK and Europe are on course to return to record highs after Germany said the controversial Nord Stream 2 pipeline from Russia could not be approved amid deepening tensions on the Ukrainian border.
bubble,during,formal,2021-12-14T06:00:40Z,"A personal view: after everything that’s happened, including but in no way limited to the prime minister’s own bogus “childcare bubble” last Christmas, I find it extremely unlikely that anyone will be asked or expected to celebrate on their own in 2021."
bubble,during,formal,2021-12-14T02:21:51Z,"Bubble, physical and social distancing, a-symptomatic, level 4 to 1 lockdowns, Click and collect, Novel coronavirus shortened to Covid or the virus became topics of many conversations and are still continuing as we negotiate through a global pandemic."
bubble,during,formal,2021-12-14T01:19:05Z,“West Australians have lived a normal life inside our Covid-free bubble and nearly 2 million people have done the right thing and gotten vaccinated.
bubble,during,formal,2021-12-13T18:55:03Z,Bubble fatigue was cited by numerous players as a key reason for England’s dismal fifth-place finish earlier this year.
bubble,during,formal,2021-12-13T08:04:33Z,"McGowan said: Even though Western Australians have lived a normal life inside our Covid free bubble, nearly 2 million people have done the right thing and gotten vaccinated."
bubble,during,formal,2021-12-13T07:09:44Z,“West Australians have lived a normal life inside our Covid-free bubble and nearly 2 million people have done the right thing and gotten vaccinated.
bubble,during,formal,2021-12-12T14:15:28Z,"I think prices will go up another 30% before the bubble bursts,” he said."
bubble,during,formal,2021-12-11T19:00:19Z,"There is a Wellington bubble, but it’s far more humble and down to earth than its Canberra equivalent."
bubble,during,formal,2021-12-10T11:00:38Z,My bubble household – a couple who had been planning to spend the evening having a romantic dinner – invited me over at the last minute.
bubble,during,formal,2021-12-10T02:02:46Z,“We’ll be managing the traffic flows and at quiet times we’ll be completing up to 100% compliance.” Wildman said that border bubble residents could download an “XV pass” – once the system goes live – to assist officers to identify which vehicles should be intercepted.
bubble,during,formal,2021-12-10T00:41:19Z,"He writes: The question facing British politics today is whether the image of a Downing Street Christmas party, and the excruciating insensitivity there would be in holding it on a day when nearly 500 people were dying of Covid, may be the event to burst Johnson’s bubble."
bubble,during,formal,2021-12-10T00:41:19Z,Read more here: Martin Kettle – Will the furore over the No 10 party be enough to burst Boris Johnson’s bubble?
bubble,during,formal,2021-12-09T08:00:06Z,"The question facing British politics today is whether the image of a Downing Street Christmas party, and the excruciating insensitivity there would be in holding it on a day when nearly 500 people were dying of Covid, may be the event to burst Johnson’s bubble."
bubble,during,formal,2021-12-09T00:41:33Z,"However, you know a story has crossed out of the “Westminster bubble” when Ant and Dec are doing skits about it on I’m A Celebrity."
bubble,during,formal,2021-12-08T19:21:11Z,He alleged there had been “other flat parties” and suggested the pair’s “bubble” policy should be investigated.
bubble,during,formal,2021-12-08T19:21:11Z,"The prime minister’s “bubble” has come under scrutiny before, after his spokesperson did not deny that a close friend of Carrie Johnson – Nimco Ali – stayed with them last Christmas."
bubble,during,formal,2021-12-08T19:21:11Z,One of the explanations offered was that Ali was considered part of the Johnsons’ childcare support bubble.
bubble,during,formal,2021-12-08T15:12:36Z,"“Will the CABSEC [Case] also be asked to investigate the *flat* party on Fri 13 Nov, the other flat parties, &amp; the flat’s ‘bubble’ policy … ?” he tweeted."
bubble,during,formal,2021-12-08T14:41:36Z,It was already clear on Tuesday evening that the story had changed from a Westminster bubble” issue to one that had cut through as soon as it featured in a segment from Ant and Dec on ITV’s I’m a Celebrity … last night.
bubble,during,formal,2021-12-08T12:07:15Z,"Just hours before the Downing Street party, he told the public: “If you are forming a Christmas bubble, it’s vital that from today you minimise contact with people from outside your household.” Two days earlier, London had been put into tier 3, which meant that “a work Christmas lunch or party” was prohibited “where that is a primarily social activity”."
bubble,during,formal,2021-12-08T00:05:14Z,London is moved into tier 3 – at the time the toughest coronavirus restrictions – meaning the only permitted indoor social mixing outside your own household was with a support bubble.
bubble,during,formal,2021-12-07T16:08:52Z,"Or perhaps nicking West Ham’s on-pitch bubble machine, setting it to volume 11 and lining the player’s tunnel with a soothing layer of micro-bubbles to avoid unpleasant skin grazing incidents?"
bubble,during,formal,2021-12-07T06:28:19Z,"An attempt at a travel bubble with New Zealand earlier this year, which saw tourists briefly return to the Cook Islands, was halted just weeks later after New Zealand began reporting cases of Delta."
bubble,during,formal,2021-12-07T06:00:19Z,"“I keep thinking,” Terry says, through choked sobs, “that if I’d been aware, we’d have stayed in our bubble."
bubble,during,formal,2021-12-07T06:00:19Z,"Even now, it is only strongly advised in communal areas, and the bubble system has been scrapped."
bubble,during,formal,2021-12-06T08:00:17Z,"It makes sense that investors are looking for the next big thing from tech, and that social media bosses would be searching for ways to profit from the cryptocurrency bubble."
bubble,during,formal,2021-12-06T08:00:17Z,"Since at least 2017, when a bitcoin was trading at less than $1,000 (£750), there have been a glut of articles explaining why the bitcoin bubble is unsustainable."
bubble,during,formal,2021-12-06T08:00:17Z,"If we underestimate the economic value of belief, we will underestimate how large the bubble can grow."
bubble,during,formal,2021-12-06T07:49:08Z,"There is currently a hot spot declared that will be out of the border bubble, and we will address that if there are any changes."
bubble,during,formal,2021-12-06T06:31:16Z,But has the bubble burst in the 21st century?
bubble,during,formal,2021-12-03T23:54:24Z,"The building housing Hermien and Imani, a mother and daughter aged 41 and 14, has been closed to the public and their keepers have formed an isolated social bubble."
bubble,during,formal,2021-12-03T17:45:15Z,"At the time, London was under tier 3 restrictions – the top level – meaning the only permitted indoor social mixing outside your own household was with a support bubble."
bubble,during,formal,2021-12-03T17:45:15Z,"While many people were working or staying at home, only meeting those in their support bubble indoors, it seems that not everyone was following the rules."
bubble,during,formal,2021-12-02T18:02:50Z,"Labour has dug out a tweet that was posted by Boris Johnson on 18 December last year, the day of the second party at No 10 exposed by the Daily Mirror, saying people planning to form a Christmas bubble should minimise contact with others."
bubble,during,formal,2021-12-02T18:02:50Z,“We weren’t seeing anyone else outside of work and were our own bubble.
bubble,during,formal,2021-12-02T07:38:11Z,"And while the Labor party want to focus on the parliamentary games of Canberra and what goes on in the bubble of this place, Mr Speaker, my government, our government, will focus very firmly on what is happening in the homes and the communities all around this country."
bubble,during,formal,2021-12-01T19:49:51Z,"At the time of the 18 December party, London was under the top level of Covid restrictions – tier 3 – meaning the only permitted indoor social mixing outside your own household was with a support bubble."
bubble,during,formal,2021-12-01T18:40:31Z,A Westminster bubble.
bubble,during,formal,2021-12-01T09:34:56Z,Both sets of players have grown weary of bubble life and it is understood the Australian team have already told Cricket Australia they would push back against any further restrictions.
bubble,during,formal,2021-11-30T08:29:10Z,"Karen Andrews is also at this press conference, where she speaks about the decision to delay the border reopening for skilled worker visa holders and international students (as well as the travel bubble with South Korea and Japan)."
bubble,during,formal,2021-11-29T12:20:27Z,"I went to the hospital, had all the tests you can imagine, got a 100% clean bill of health and they were happy for me to go back in.” By leaving the camp, Madeley broke the Covid “bubble” and therefore had to leave the castle."
bubble,during,formal,2021-11-29T07:38:23Z,"We’ve applied those rules to those coming under bubble arrangements, travel bubbles."
bubble,during,formal,2021-11-28T09:00:22Z,"Discounts site Wethrift advises people sending abroad to use secure packaging, including bubble wrap and heavy cardboard boxes, as they will be passing through, at the very least, conveyor belts in two transport depots."
bubble,during,formal,2021-11-27T21:03:40Z,"After the shambles of last year too when some of the Barbarians broke the bubble it is unforgivable,” the former Wales fly-half told the Telegraph."
bubble,during,formal,2021-11-27T19:00:06Z,"“The lack of surety surrounding the border bubble has made it difficult to plan ahead, and although I’m glad we are able to travel back from January, I’ve missed my window."
bubble,during,formal,2021-11-27T11:23:58Z,"The safety of both our celebrities and our production crew remains our primary concern.” Richard Madeley, a contestant on the show, left on Thursday after being taken to hospital, breaking the Covid bubble in place."
bubble,during,formal,2021-11-27T06:16:50Z,"The Aviation Ministry said 14 countries designated by the Health Ministry as ‘at risk’, and with whom there is an existing ‘air bubble’ agreement, would be allowed to resume 75% of pre-Covid operations (or a minimum of seven flights per week)."
bubble,during,formal,2021-11-26T06:00:21Z,"But it’s wild doing them, because we’re in a bubble: we’re playing to 2,000, 3,000 people, but after the gig, we go straight to the hotel, where we’re not allowed to see anyone except room service."
bubble,during,formal,2021-11-26T06:00:21Z,"You get the connection of everyone at the shows going absolutely wild, all this energy thrown at you, then you’re just sat in a bubble afterwards, five of you."
bubble,during,formal,2021-11-26T06:00:20Z,"And if you tighten into that situation, a bubble, it will burst."
bubble,during,formal,2021-11-26T01:07:24Z,Anti-Coalition bias is the theme of complaints about budget coverage and the Inside the Canberra Bubble episode of Four Corners.
bubble,during,formal,2021-11-25T15:38:33Z,because he “broke the Covid ‘bubble’” after he was taken to hospital in the early hours of Thursday.
bubble,during,formal,2021-11-25T15:38:33Z,"“By leaving the camp, I had consequently broken the Covid ‘bubble’ and as such I’ve had to leave the castle and all the wonderful celebs that remain in the camp."
bubble,during,formal,2021-11-25T15:12:55Z,"It was a Covid-restricted set, with contestants living in a bubble and many going long stretches without seeing their families, so it is no wonder that they became close."
bubble,during,formal,2021-11-25T13:11:16Z,Brassmonky It does affect you to have grown up in a country that was like a bubble in the world in terms of having better social security and healthcare than anywhere else.
bubble,during,formal,2021-11-23T11:46:16Z,"“Whether it be a full-school production or a virtual or ‘bubble-friendly’ approach, the angel wings and wonky crowns still shine through."
bubble,during,formal,2021-11-22T20:01:05Z,"From 1 December, the travel bubble will be expanded and skilled workers, eligible visa holders and international students will be able to arrive quarantine-free, subject to some conditions."
bubble,during,formal,2021-11-22T07:54:28Z,"In addition to the introduction of the travel bubble from Singapore, which only started on the 21st, from the 1 December 2021 Australia will also welcome back fully vaccinated citizens from Japan and Korea."
